student_id,concept_id,concept_name,subject_id,difficulty,mastery,questions_correct,questions_total,accuracy,avg_response_time,practice_sessions,reassessment_flag,improvement,target_status
532,32,Algorithms,3,Beginner,57.97,2,6,33.33,26.89,2,1,21.89,Weak
532,35,Computer Systems Basics,3,Beginner,59.64,1,6,16.67,24.51,6,1,14.14,Weak
532,31,Computational Thinking,3,Beginner,44.06,2,6,33.33,38.94,2,0,0.0,Weak
532,1,Number Systems,1,Beginner,55.01,2,6,33.33,53.39,6,0,0.0,Weak
532,39,Computer Networks,3,Intermediate,35.53,2,6,33.33,35.69,7,1,18.67,Critical
532,36,Data Structures,3,Intermediate,44.2,1,6,16.67,7.37,2,0,0.0,Weak
532,22,Work and Power,2,Intermediate,64.56,3,6,50.0,30.19,2,1,19.0,Adequate
532,37,Object-Oriented Programming,3,Intermediate,53.28,1,6,16.67,51.89,3,1,17.99,Weak
532,34,Data Representation,3,Beginner,54.74,2,6,33.33,37.87,1,0,0.0,Weak
532,12,Derivatives,1,Advanced,38.47,1,6,16.67,53.4,1,0,0.0,Critical
532,8,Systems of Equations,1,Intermediate,61.21,4,6,66.67,36.68,0,0,0.0,Adequate
532,28,Optics,2,Advanced,47.51,3,6,50.0,7.92,0,1,9.39,Weak
533,24,Waves,2,Intermediate,44.72,1,6,16.67,51.34,2,1,24.12,Weak
533,44,Machine Learning Fundamentals,3,Advanced,32.96,3,6,50.0,56.09,3,0,0.0,Critical
533,6,Quadratic Equations,1,Intermediate,49.88,3,6,50.0,67.41,5,1,15.29,Weak
533,40,Operating Systems Basics,3,Intermediate,37.22,1,6,16.67,40.21,4,0,0.0,Critical
533,20,Electricity Basics,2,Beginner,46.43,0,6,0.0,37.12,4,0,0.0,Weak
533,14,Linear Algebra,1,Advanced,22.61,0,6,0.0,45.17,0,0,0.0,Critical
533,7,Functions,1,Intermediate,51.57,3,6,50.0,33.18,0,0,0.0,Weak
533,43,Artificial Intelligence Fundamentals,3,Advanced,28.33,1,6,16.67,25.97,5,0,0.0,Critical
534,45,Computer Architecture,3,Advanced,67.66,0,6,0.0,59.18,7,0,0.0,Adequate
534,42,Advanced Data Structures,3,Advanced,85.73,5,6,83.33,57.04,7,0,0.0,Strong
534,20,Electricity Basics,2,Beginner,72.59,5,6,83.33,55.89,0,0,0.0,Adequate
534,43,Artificial Intelligence Fundamentals,3,Advanced,65.22,3,6,50.0,33.25,3,1,11.98,Adequate
534,29,Modern Physics,2,Advanced,48.87,2,6,33.33,35.97,1,0,0.0,Weak
535,32,Algorithms,3,Beginner,56.08,2,6,33.33,59.55,0,1,35.13,Weak
535,10,Probability,1,Intermediate,34.82,0,6,0.0,13.0,3,1,19.1,Critical
535,24,Waves,2,Intermediate,48.16,1,6,16.67,50.19,5,1,11.52,Weak
535,38,Database Fundamentals,3,Intermediate,38.62,4,6,66.67,33.59,3,1,27.63,Critical
535,20,Electricity Basics,2,Beginner,50.63,2,6,33.33,29.58,5,0,0.0,Weak
536,34,Data Representation,3,Beginner,100.0,5,6,83.33,47.31,1,0,0.0,Strong
536,21,Momentum,2,Intermediate,65.96,3,6,50.0,5.0,1,0,0.0,Adequate
536,7,Functions,1,Intermediate,85.06,4,6,66.67,45.13,7,1,16.68,Strong
536,44,Machine Learning Fundamentals,3,Advanced,74.72,3,6,50.0,40.34,5,0,0.0,Adequate
536,9,Trigonometry,1,Intermediate,68.15,3,6,50.0,15.87,0,0,0.0,Adequate
536,38,Database Fundamentals,3,Intermediate,94.26,6,6,100.0,42.47,3,0,0.0,Strong
536,41,Algorithm Analysis,3,Advanced,97.19,6,6,100.0,39.25,1,0,0.0,Strong
537,9,Trigonometry,1,Intermediate,47.07,3,6,50.0,46.05,4,1,27.05,Weak
537,40,Operating Systems Basics,3,Intermediate,37.09,1,6,16.67,49.75,7,0,0.0,Critical
537,29,Modern Physics,2,Advanced,31.86,0,6,0.0,39.01,3,0,0.0,Critical
537,39,Computer Networks,3,Intermediate,36.36,1,6,16.67,43.01,5,0,0.0,Critical
537,19,Energy,2,Beginner,48.68,3,6,50.0,44.69,5,0,0.0,Weak
537,38,Database Fundamentals,3,Intermediate,46.43,4,6,66.67,44.81,6,0,0.0,Weak
537,23,Circular Motion,2,Intermediate,28.61,1,6,16.67,47.27,1,0,0.0,Critical
538,33,Programming Fundamentals,3,Beginner,40.9,1,6,16.67,51.58,2,0,0.0,Weak
538,13,Integrals,1,Advanced,35.74,1,6,16.67,37.91,5,0,0.0,Critical
538,41,Algorithm Analysis,3,Advanced,30.64,3,6,50.0,32.07,4,1,23.7,Critical
538,30,Quantum Physics Basics,2,Advanced,32.73,0,6,0.0,16.55,4,1,27.28,Critical
538,26,Thermodynamics,2,Advanced,48.31,2,6,33.33,27.45,3,0,0.0,Weak
538,44,Machine Learning Fundamentals,3,Advanced,21.79,0,6,0.0,42.4,4,1,20.01,Critical
539,16,Measurement and Units,2,Beginner,68.05,4,6,66.67,40.65,0,1,20.85,Adequate
539,6,Quadratic Equations,1,Intermediate,63.85,2,6,33.33,20.51,0,0,0.0,Adequate
539,44,Machine Learning Fundamentals,3,Advanced,51.49,2,6,33.33,46.05,2,1,16.14,Weak
539,4,Ratios and Proportions,1,Beginner,81.06,5,6,83.33,19.67,0,1,11.66,Strong
539,40,Operating Systems Basics,3,Intermediate,63.17,2,6,33.33,35.99,2,0,0.0,Adequate
539,10,Probability,1,Intermediate,71.77,4,6,66.67,37.67,6,1,22.01,Adequate
539,33,Programming Fundamentals,3,Beginner,59.02,4,6,66.67,42.96,0,1,35.33,Weak
539,36,Data Structures,3,Intermediate,40.51,2,6,33.33,53.36,1,0,0.0,Weak
539,43,Artificial Intelligence Fundamentals,3,Advanced,44.27,2,6,33.33,49.56,1,0,0.0,Weak
539,45,Computer Architecture,3,Advanced,41.69,1,6,16.67,16.48,3,0,0.0,Weak
539,18,Forces,2,Beginner,60.21,4,6,66.67,51.51,4,0,0.0,Adequate
539,37,Object-Oriented Programming,3,Intermediate,40.93,0,6,0.0,15.63,4,0,0.0,Weak
539,32,Algorithms,3,Beginner,66.64,4,6,66.67,84.9,0,1,32.55,Adequate
539,35,Computer Systems Basics,3,Beginner,47.91,2,6,33.33,37.78,5,0,0.0,Weak
540,41,Algorithm Analysis,3,Advanced,40.38,2,6,33.33,35.88,5,1,17.1,Weak
540,33,Programming Fundamentals,3,Beginner,62.21,1,6,16.67,45.02,4,1,5.56,Adequate
540,2,Algebraic Expressions,1,Beginner,25.46,2,6,33.33,39.29,2,0,0.0,Critical
540,31,Computational Thinking,3,Beginner,46.64,0,6,0.0,66.03,6,1,9.74,Weak
540,7,Functions,1,Intermediate,33.07,2,6,33.33,68.74,5,0,0.0,Critical
540,26,Thermodynamics,2,Advanced,26.19,1,6,16.67,40.76,7,0,0.0,Critical
540,25,Electric Circuits,2,Intermediate,13.43,1,6,16.67,57.2,7,0,0.0,Critical
540,20,Electricity Basics,2,Beginner,47.17,4,6,66.67,40.2,6,1,12.49,Weak
540,34,Data Representation,3,Beginner,53.08,2,6,33.33,55.39,5,0,0.0,Weak
540,18,Forces,2,Beginner,42.17,4,6,66.67,41.46,5,1,15.43,Weak
540,22,Work and Power,2,Intermediate,25.95,1,6,16.67,50.41,3,1,29.38,Critical
540,44,Machine Learning Fundamentals,3,Advanced,28.71,4,6,66.67,62.43,4,0,0.0,Critical
540,5,Basic Geometry,1,Beginner,42.66,2,6,33.33,54.35,2,1,9.76,Weak
541,25,Electric Circuits,2,Intermediate,100.0,5,6,83.33,43.35,0,0,0.0,Strong
541,41,Algorithm Analysis,3,Advanced,44.73,3,6,50.0,30.42,7,1,14.16,Weak
541,23,Circular Motion,2,Intermediate,97.34,6,6,100.0,29.87,3,1,7.22,Strong
541,4,Ratios and Proportions,1,Beginner,67.4,3,6,50.0,47.12,1,0,0.0,Adequate
541,7,Functions,1,Intermediate,56.74,4,6,66.67,46.51,0,0,0.0,Weak
541,22,Work and Power,2,Intermediate,97.63,5,6,83.33,26.53,5,1,7.31,Strong
541,9,Trigonometry,1,Intermediate,64.62,6,6,100.0,47.57,6,1,26.67,Adequate
541,3,Linear Equations,1,Beginner,70.62,4,6,66.67,29.05,4,0,0.0,Adequate
541,21,Momentum,2,Intermediate,100.0,5,6,83.33,41.7,1,1,16.1,Strong
542,6,Quadratic Equations,1,Intermediate,58.44,4,6,66.67,11.87,4,0,0.0,Weak
542,30,Quantum Physics Basics,2,Advanced,42.86,2,6,33.33,18.88,4,0,0.0,Weak
542,29,Modern Physics,2,Advanced,55.08,3,6,50.0,52.97,1,0,0.0,Weak
542,17,Motion,2,Beginner,78.65,6,6,100.0,32.56,4,0,0.0,Adequate
542,23,Circular Motion,2,Intermediate,81.55,5,6,83.33,46.89,3,1,9.99,Strong
542,34,Data Representation,3,Beginner,83.23,3,6,50.0,44.1,5,0,0.0,Strong
542,28,Optics,2,Advanced,38.92,1,6,16.67,27.66,2,0,0.0,Critical
542,12,Derivatives,1,Advanced,51.33,1,6,16.67,29.25,1,0,0.0,Weak
542,44,Machine Learning Fundamentals,3,Advanced,62.11,5,6,83.33,36.97,1,0,0.0,Adequate
542,31,Computational Thinking,3,Beginner,65.26,4,6,66.67,31.07,2,0,0.0,Adequate
542,7,Functions,1,Intermediate,48.2,3,6,50.0,27.92,1,0,0.0,Weak
542,45,Computer Architecture,3,Advanced,47.4,4,6,66.67,26.66,1,1,12.95,Weak
542,2,Algebraic Expressions,1,Beginner,54.14,3,6,50.0,32.09,0,1,23.27,Weak
542,27,Electromagnetism,2,Advanced,47.44,2,6,33.33,28.26,3,1,20.63,Weak
543,8,Systems of Equations,1,Intermediate,50.24,4,6,66.67,51.45,5,1,5.93,Weak
543,23,Circular Motion,2,Intermediate,68.82,4,6,66.67,38.08,1,0,0.0,Adequate
543,41,Algorithm Analysis,3,Advanced,41.88,2,6,33.33,35.09,4,0,0.0,Weak
543,18,Forces,2,Beginner,73.49,4,6,66.67,31.22,6,1,6.03,Adequate
543,27,Electromagnetism,2,Advanced,38.57,2,6,33.33,52.16,6,0,0.0,Critical
543,14,Linear Algebra,1,Advanced,33.86,1,6,16.67,38.6,1,1,8.7,Critical
543,1,Number Systems,1,Beginner,49.98,1,6,16.67,44.74,6,0,0.0,Weak
543,40,Operating Systems Basics,3,Intermediate,44.51,1,6,16.67,30.13,3,0,0.0,Weak
544,29,Modern Physics,2,Advanced,51.58,1,6,16.67,33.72,5,0,0.0,Weak
544,4,Ratios and Proportions,1,Beginner,63.68,2,6,33.33,53.99,3,1,16.92,Adequate
544,36,Data Structures,3,Intermediate,51.58,1,6,16.67,25.57,3,0,0.0,Weak
544,34,Data Representation,3,Beginner,41.65,1,6,16.67,39.75,7,0,0.0,Weak
544,3,Linear Equations,1,Beginner,77.13,5,6,83.33,47.6,6,1,2.79,Adequate
544,43,Artificial Intelligence Fundamentals,3,Advanced,27.6,1,6,16.67,60.58,7,0,0.0,Critical
544,20,Electricity Basics,2,Beginner,54.55,1,6,16.67,43.35,1,0,0.0,Weak
544,40,Operating Systems Basics,3,Intermediate,50.11,4,6,66.67,28.1,5,0,0.0,Weak
544,24,Waves,2,Intermediate,45.6,3,6,50.0,33.43,7,0,0.0,Weak
544,19,Energy,2,Beginner,62.5,3,6,50.0,39.98,7,1,8.39,Adequate
544,9,Trigonometry,1,Intermediate,62.64,5,6,83.33,37.74,7,0,0.0,Adequate
544,1,Number Systems,1,Beginner,65.01,3,6,50.0,48.74,4,0,0.0,Adequate
544,17,Motion,2,Beginner,67.75,2,6,33.33,37.15,0,1,9.39,Adequate
544,45,Computer Architecture,3,Advanced,17.87,0,6,0.0,33.99,0,0,0.0,Critical
544,42,Advanced Data Structures,3,Advanced,20.05,0,6,0.0,45.49,6,0,0.0,Critical
545,31,Computational Thinking,3,Beginner,65.57,5,6,83.33,32.65,6,0,0.0,Adequate
545,10,Probability,1,Intermediate,75.74,5,6,83.33,26.98,1,1,7.62,Adequate
545,1,Number Systems,1,Beginner,77.57,3,6,50.0,44.55,4,1,14.88,Adequate
545,17,Motion,2,Beginner,73.12,5,6,83.33,32.26,0,1,10.98,Adequate
545,27,Electromagnetism,2,Advanced,59.09,3,6,50.0,31.55,0,0,0.0,Weak
545,13,Integrals,1,Advanced,57.81,4,6,66.67,34.56,1,0,0.0,Weak
545,16,Measurement and Units,2,Beginner,59.16,0,6,0.0,20.81,5,1,12.25,Weak
545,8,Systems of Equations,1,Intermediate,64.5,2,6,33.33,42.36,0,0,0.0,Adequate
545,34,Data Representation,3,Beginner,90.38,4,6,66.67,30.65,2,1,19.14,Strong
545,14,Linear Algebra,1,Advanced,51.13,3,6,50.0,38.44,2,0,0.0,Weak
545,2,Algebraic Expressions,1,Beginner,56.42,4,6,66.67,51.61,0,1,1.14,Weak
546,1,Number Systems,1,Beginner,32.03,0,6,0.0,31.54,7,1,16.91,Critical
546,45,Computer Architecture,3,Advanced,0.0,1,6,16.67,37.52,5,0,0.0,Critical
546,33,Programming Fundamentals,3,Beginner,18.56,2,6,33.33,49.55,7,1,19.03,Critical
546,16,Measurement and Units,2,Beginner,32.28,2,6,33.33,30.25,1,1,14.88,Critical
546,31,Computational Thinking,3,Beginner,31.3,0,6,0.0,35.69,1,1,39.88,Critical
546,27,Electromagnetism,2,Advanced,3.38,0,6,0.0,56.77,6,1,24.94,Critical
546,30,Quantum Physics Basics,2,Advanced,6.75,0,6,0.0,49.67,1,0,0.0,Critical
546,5,Basic Geometry,1,Beginner,21.2,0,6,0.0,54.03,1,0,0.0,Critical
546,36,Data Structures,3,Intermediate,14.04,0,6,0.0,62.26,5,1,21.04,Critical
546,38,Database Fundamentals,3,Intermediate,24.42,0,6,0.0,74.58,4,0,0.0,Critical
546,22,Work and Power,2,Intermediate,35.54,2,6,33.33,45.12,1,0,0.0,Critical
546,42,Advanced Data Structures,3,Advanced,4.1,0,6,0.0,63.55,2,0,0.0,Critical
546,11,Limits,1,Advanced,9.41,0,6,0.0,41.61,7,0,0.0,Critical
546,43,Artificial Intelligence Fundamentals,3,Advanced,19.8,1,6,16.67,51.52,0,0,0.0,Critical
546,19,Energy,2,Beginner,19.63,2,6,33.33,41.61,4,0,0.0,Critical
547,43,Artificial Intelligence Fundamentals,3,Advanced,80.5,5,6,83.33,34.46,0,0,0.0,Strong
547,6,Quadratic Equations,1,Intermediate,71.62,4,6,66.67,32.51,5,1,4.45,Adequate
547,29,Modern Physics,2,Advanced,52.25,1,6,16.67,37.76,0,0,0.0,Weak
547,3,Linear Equations,1,Beginner,76.58,6,6,100.0,35.57,0,0,0.0,Adequate
547,28,Optics,2,Advanced,43.83,0,6,0.0,22.18,2,1,6.54,Weak
547,23,Circular Motion,2,Intermediate,62.62,3,6,50.0,61.11,6,1,17.77,Adequate
547,11,Limits,1,Advanced,48.14,3,6,50.0,39.64,4,0,0.0,Weak
547,15,Advanced Probability,1,Advanced,64.25,2,6,33.33,52.3,2,1,11.68,Adequate
547,19,Energy,2,Beginner,73.17,3,6,50.0,25.0,7,1,0.46,Adequate
547,24,Waves,2,Intermediate,54.6,2,6,33.33,44.27,6,0,0.0,Weak
547,1,Number Systems,1,Beginner,78.05,2,6,33.33,26.45,3,1,3.19,Adequate
547,31,Computational Thinking,3,Beginner,75.77,2,6,33.33,28.06,6,1,20.0,Adequate
548,17,Motion,2,Beginner,58.18,3,6,50.0,43.84,1,1,13.28,Weak
548,2,Algebraic Expressions,1,Beginner,55.91,1,6,16.67,42.48,7,0,0.0,Weak
548,32,Algorithms,3,Beginner,59.38,3,6,50.0,57.69,7,1,9.37,Weak
548,12,Derivatives,1,Advanced,35.84,2,6,33.33,50.78,1,0,0.0,Critical
548,31,Computational Thinking,3,Beginner,35.92,3,6,50.0,50.88,5,0,0.0,Critical
548,33,Programming Fundamentals,3,Beginner,13.93,1,6,16.67,62.12,0,0,0.0,Critical
548,45,Computer Architecture,3,Advanced,17.69,1,6,16.67,45.6,4,0,0.0,Critical
548,19,Energy,2,Beginner,23.07,1,6,16.67,66.14,2,0,0.0,Critical
548,14,Linear Algebra,1,Advanced,19.05,1,6,16.67,43.68,3,1,7.71,Critical
548,39,Computer Networks,3,Intermediate,48.21,2,6,33.33,38.57,6,0,0.0,Weak
548,41,Algorithm Analysis,3,Advanced,24.85,0,6,0.0,47.68,6,0,0.0,Critical
548,8,Systems of Equations,1,Intermediate,44.01,1,6,16.67,38.7,3,0,0.0,Weak
549,36,Data Structures,3,Intermediate,43.98,2,6,33.33,33.65,5,0,0.0,Weak
549,23,Circular Motion,2,Intermediate,88.93,5,6,83.33,27.19,1,1,10.47,Strong
549,27,Electromagnetism,2,Advanced,73.64,6,6,100.0,26.27,0,1,8.02,Adequate
549,13,Integrals,1,Advanced,55.0,2,6,33.33,23.62,1,0,0.0,Weak
549,21,Momentum,2,Intermediate,83.69,5,6,83.33,32.39,2,1,12.31,Strong
549,18,Forces,2,Beginner,100.0,6,6,100.0,32.36,4,0,0.0,Strong
549,32,Algorithms,3,Beginner,61.76,4,6,66.67,25.34,2,0,0.0,Adequate
549,40,Operating Systems Basics,3,Intermediate,58.93,2,6,33.33,36.65,1,1,19.01,Weak
550,38,Database Fundamentals,3,Intermediate,72.27,5,6,83.33,33.81,7,0,0.0,Adequate
550,5,Basic Geometry,1,Beginner,47.68,3,6,50.0,40.32,5,1,-7.02,Weak
550,15,Advanced Probability,1,Advanced,45.96,1,6,16.67,47.21,6,0,0.0,Weak
550,27,Electromagnetism,2,Advanced,22.85,1,6,16.67,31.57,4,0,0.0,Critical
550,14,Linear Algebra,1,Advanced,26.02,0,6,0.0,44.21,7,0,0.0,Critical
550,37,Object-Oriented Programming,3,Intermediate,66.12,4,6,66.67,38.34,4,1,-3.91,Adequate
550,12,Derivatives,1,Advanced,24.69,0,6,0.0,46.77,7,0,0.0,Critical
551,5,Basic Geometry,1,Beginner,59.57,1,6,16.67,26.2,6,1,33.62,Weak
551,42,Advanced Data Structures,3,Advanced,31.75,1,6,16.67,34.22,6,0,0.0,Critical
551,27,Electromagnetism,2,Advanced,59.08,2,6,33.33,20.71,6,0,0.0,Weak
551,31,Computational Thinking,3,Beginner,49.27,2,6,33.33,52.96,7,0,0.0,Weak
551,41,Algorithm Analysis,3,Advanced,34.25,2,6,33.33,32.09,2,0,0.0,Critical
551,23,Circular Motion,2,Intermediate,76.48,3,6,50.0,36.3,0,0,0.0,Adequate
551,10,Probability,1,Intermediate,71.54,3,6,50.0,34.21,2,0,0.0,Adequate
551,9,Trigonometry,1,Intermediate,36.54,1,6,16.67,40.13,5,1,16.58,Critical
551,8,Systems of Equations,1,Intermediate,43.12,2,6,33.33,33.98,4,0,0.0,Weak
551,13,Integrals,1,Advanced,43.72,3,6,50.0,48.23,6,1,19.87,Weak
552,18,Forces,2,Beginner,79.92,5,6,83.33,58.94,4,1,-3.04,Adequate
552,39,Computer Networks,3,Intermediate,58.54,3,6,50.0,38.69,4,0,0.0,Weak
552,17,Motion,2,Beginner,83.52,5,6,83.33,32.85,2,1,10.4,Strong
552,36,Data Structures,3,Intermediate,66.86,4,6,66.67,33.74,1,0,0.0,Adequate
552,10,Probability,1,Intermediate,69.39,3,6,50.0,17.39,6,0,0.0,Adequate
552,13,Integrals,1,Advanced,60.03,3,6,50.0,77.64,6,0,0.0,Adequate
552,2,Algebraic Expressions,1,Beginner,76.95,5,6,83.33,35.26,5,1,2.83,Adequate
552,29,Modern Physics,2,Advanced,59.34,2,6,33.33,29.66,4,0,0.0,Weak
552,4,Ratios and Proportions,1,Beginner,80.13,2,6,33.33,31.85,2,0,0.0,Strong
552,43,Artificial Intelligence Fundamentals,3,Advanced,38.92,1,6,16.67,70.84,6,0,0.0,Critical
552,15,Advanced Probability,1,Advanced,57.65,5,6,83.33,41.33,2,0,0.0,Weak
552,44,Machine Learning Fundamentals,3,Advanced,23.76,2,6,33.33,26.76,1,0,0.0,Critical
552,12,Derivatives,1,Advanced,73.7,2,6,33.33,55.6,0,1,9.55,Adequate
552,14,Linear Algebra,1,Advanced,65.3,4,6,66.67,16.73,0,0,0.0,Adequate
552,26,Thermodynamics,2,Advanced,63.54,4,6,66.67,25.15,7,0,0.0,Adequate
553,9,Trigonometry,1,Intermediate,35.37,2,6,33.33,48.58,1,1,18.86,Critical
553,19,Energy,2,Beginner,61.8,5,6,83.33,47.33,3,0,0.0,Adequate
553,40,Operating Systems Basics,3,Intermediate,71.58,4,6,66.67,26.92,4,1,20.36,Adequate
553,25,Electric Circuits,2,Intermediate,73.58,4,6,66.67,46.88,2,0,0.0,Adequate
553,6,Quadratic Equations,1,Intermediate,49.6,1,6,16.67,57.55,7,1,23.73,Weak
553,39,Computer Networks,3,Intermediate,86.0,5,6,83.33,30.45,1,1,11.83,Strong
554,25,Electric Circuits,2,Intermediate,52.26,2,6,33.33,32.17,1,0,0.0,Weak
554,8,Systems of Equations,1,Intermediate,40.54,3,6,50.0,55.19,0,1,-10.0,Weak
554,3,Linear Equations,1,Beginner,58.95,2,6,33.33,38.46,3,1,13.65,Weak
554,5,Basic Geometry,1,Beginner,45.81,2,6,33.33,26.04,7,1,-3.13,Weak
554,23,Circular Motion,2,Intermediate,58.31,2,6,33.33,43.01,5,0,0.0,Weak
554,29,Modern Physics,2,Advanced,37.8,2,6,33.33,51.15,4,1,13.89,Critical
554,10,Probability,1,Intermediate,61.89,2,6,33.33,50.4,7,0,0.0,Adequate
554,39,Computer Networks,3,Intermediate,31.24,1,6,16.67,57.07,2,0,0.0,Critical
554,13,Integrals,1,Advanced,33.54,2,6,33.33,64.45,0,0,0.0,Critical
554,40,Operating Systems Basics,3,Intermediate,25.68,0,6,0.0,29.13,2,0,0.0,Critical
554,45,Computer Architecture,3,Advanced,19.26,0,6,0.0,25.54,2,0,0.0,Critical
554,7,Functions,1,Intermediate,36.64,3,6,50.0,34.55,0,1,-6.96,Critical
554,4,Ratios and Proportions,1,Beginner,53.31,2,6,33.33,35.86,0,1,10.39,Weak
554,21,Momentum,2,Intermediate,34.05,2,6,33.33,28.6,5,0,0.0,Critical
555,33,Programming Fundamentals,3,Beginner,36.83,2,6,33.33,54.27,2,0,0.0,Critical
555,7,Functions,1,Intermediate,38.66,0,6,0.0,30.33,0,0,0.0,Critical
555,13,Integrals,1,Advanced,36.43,4,6,66.67,47.87,4,0,0.0,Critical
555,24,Waves,2,Intermediate,66.63,4,6,66.67,22.49,5,1,-0.98,Adequate
555,2,Algebraic Expressions,1,Beginner,45.49,1,6,16.67,23.32,3,1,2.1,Weak
555,10,Probability,1,Intermediate,52.36,3,6,50.0,45.25,4,1,22.54,Weak
555,16,Measurement and Units,2,Beginner,60.47,2,6,33.33,30.24,7,0,0.0,Adequate
555,17,Motion,2,Beginner,59.36,2,6,33.33,25.25,2,0,0.0,Weak
555,26,Thermodynamics,2,Advanced,47.4,3,6,50.0,47.8,4,0,0.0,Weak
555,6,Quadratic Equations,1,Intermediate,24.85,2,6,33.33,13.7,6,0,0.0,Critical
555,37,Object-Oriented Programming,3,Intermediate,36.68,2,6,33.33,32.19,1,0,0.0,Critical
555,44,Machine Learning Fundamentals,3,Advanced,34.4,2,6,33.33,33.21,4,1,25.94,Critical
555,27,Electromagnetism,2,Advanced,65.43,3,6,50.0,25.35,7,1,6.61,Adequate
556,11,Limits,1,Advanced,46.68,1,6,16.67,25.76,6,0,0.0,Weak
556,8,Systems of Equations,1,Intermediate,75.37,3,6,50.0,33.96,3,0,0.0,Adequate
556,25,Electric Circuits,2,Intermediate,41.84,2,6,33.33,47.16,5,1,24.04,Weak
556,20,Electricity Basics,2,Beginner,40.07,1,6,16.67,34.83,0,1,17.41,Weak
556,9,Trigonometry,1,Intermediate,51.63,1,6,16.67,30.12,0,0,0.0,Weak
556,7,Functions,1,Intermediate,52.96,3,6,50.0,54.7,5,1,11.8,Weak
556,21,Momentum,2,Intermediate,57.42,5,6,83.33,34.24,7,0,0.0,Weak
556,41,Algorithm Analysis,3,Advanced,44.02,4,6,66.67,42.79,4,0,0.0,Weak
557,9,Trigonometry,1,Intermediate,56.52,2,6,33.33,30.97,5,0,0.0,Weak
557,17,Motion,2,Beginner,70.51,5,6,83.33,50.67,2,0,0.0,Adequate
557,41,Algorithm Analysis,3,Advanced,34.25,0,6,0.0,50.43,7,1,18.65,Critical
557,27,Electromagnetism,2,Advanced,39.98,2,6,33.33,62.97,3,1,17.02,Critical
557,25,Electric Circuits,2,Intermediate,64.0,4,6,66.67,26.01,1,0,0.0,Adequate
557,40,Operating Systems Basics,3,Intermediate,50.86,1,6,16.67,37.7,3,0,0.0,Weak
557,12,Derivatives,1,Advanced,36.32,1,6,16.67,29.4,1,0,0.0,Critical
557,4,Ratios and Proportions,1,Beginner,66.4,3,6,50.0,60.54,6,0,0.0,Adequate
557,19,Energy,2,Beginner,68.61,3,6,50.0,58.64,7,1,1.64,Adequate
557,42,Advanced Data Structures,3,Advanced,26.1,1,6,16.67,23.93,6,0,0.0,Critical
557,22,Work and Power,2,Intermediate,49.29,2,6,33.33,32.11,7,0,0.0,Weak
557,26,Thermodynamics,2,Advanced,53.9,2,6,33.33,54.72,1,0,0.0,Weak
557,45,Computer Architecture,3,Advanced,40.36,1,6,16.67,54.39,2,0,0.0,Weak
557,8,Systems of Equations,1,Intermediate,44.75,0,6,0.0,19.9,2,0,0.0,Weak
557,6,Quadratic Equations,1,Intermediate,38.07,0,6,0.0,33.81,3,0,0.0,Critical
558,27,Electromagnetism,2,Advanced,49.19,4,6,66.67,29.36,5,0,0.0,Weak
558,13,Integrals,1,Advanced,47.16,3,6,50.0,47.09,7,1,8.92,Weak
558,25,Electric Circuits,2,Intermediate,59.47,3,6,50.0,27.42,0,1,19.26,Weak
558,14,Linear Algebra,1,Advanced,24.5,2,6,33.33,40.04,0,0,0.0,Critical
558,6,Quadratic Equations,1,Intermediate,46.12,3,6,50.0,49.45,3,1,6.22,Weak
558,5,Basic Geometry,1,Beginner,64.2,3,6,50.0,20.17,7,1,0.21,Adequate
558,29,Modern Physics,2,Advanced,69.74,3,6,50.0,55.38,0,0,0.0,Adequate
558,9,Trigonometry,1,Intermediate,43.43,2,6,33.33,33.13,6,1,1.14,Weak
559,42,Advanced Data Structures,3,Advanced,47.74,2,6,33.33,32.13,3,0,0.0,Weak
559,38,Database Fundamentals,3,Intermediate,73.79,2,6,33.33,37.1,5,1,22.23,Adequate
559,44,Machine Learning Fundamentals,3,Advanced,46.72,2,6,33.33,52.19,1,0,0.0,Weak
559,3,Linear Equations,1,Beginner,87.18,5,6,83.33,15.38,4,1,12.14,Strong
559,35,Computer Systems Basics,3,Beginner,74.52,2,6,33.33,30.12,4,1,34.92,Adequate
559,26,Thermodynamics,2,Advanced,75.9,1,6,16.67,45.94,1,0,0.0,Adequate
559,32,Algorithms,3,Beginner,84.83,6,6,100.0,29.12,5,1,17.58,Strong
559,28,Optics,2,Advanced,79.46,4,6,66.67,25.18,2,0,0.0,Adequate
559,34,Data Representation,3,Beginner,68.45,4,6,66.67,54.15,5,0,0.0,Adequate
559,1,Number Systems,1,Beginner,84.54,3,6,50.0,36.57,5,0,0.0,Strong
559,8,Systems of Equations,1,Intermediate,71.58,5,6,83.33,28.25,7,1,31.47,Adequate
559,24,Waves,2,Intermediate,52.97,2,6,33.33,56.29,2,0,0.0,Weak
559,37,Object-Oriented Programming,3,Intermediate,62.39,4,6,66.67,38.34,4,1,27.65,Adequate
559,16,Measurement and Units,2,Beginner,91.76,4,6,66.67,24.29,0,0,0.0,Strong
560,23,Circular Motion,2,Intermediate,0.0,0,6,0.0,37.07,1,0,0.0,Critical
560,24,Waves,2,Intermediate,3.8,0,6,0.0,56.71,6,1,4.09,Critical
560,44,Machine Learning Fundamentals,3,Advanced,20.32,0,6,0.0,64.06,4,0,0.0,Critical
